frame,animal_0_Nose_x,animal_0_Nose_y,animal_0_Mid-center_x,animal_0_Mid-center_y,animal_0_Tail-base_x,animal_0_Tail-base_y,animal_1_Nose_x,animal_1_Nose_y,animal_1_Mid-center_x,animal_1_Mid-center_y,animal_1_Tail-base_x,animal_1_Tail-base_y
3160,596.419006347656,512.413391113281,488.66473388671903,448.973205566406,417.1160278320315,409.1829223632815,408.808868408203,456.821411132813,316.444061279297,516.978698730469,265.46367896548117,592.2890268431136
3161,604.29443359375,516.3447265625,500.716186523438,452.41748046875,432.2826538085935,411.8877868652345,420.308013916016,461.417175292969,320.549499511719,520.334838867188,265.39448109102636,589.4932000356744
3162,612.452026367188,524.617309570313,512.436462402344,452.667510986328,440.50007629394497,408.8711853027345,428.510284423828,465.283538818359,324.904174804688,520.544067382813,267.2154687517735,587.1600940812706
3163,624.425476074219,532.343505859375,524.282897949219,456.53271484375,448.9351959228515,412.401992797852,440.189270019531,468.666748046875,332.908325195313,516.868408203125,270.62079286044985,585.8461864326758
3164,636.474548339844,532.719360351563,532.65380859375,464.262939453125,456.652130126953,424.150817871094,445.981655223145,468.144424516824,340.724304199219,516.636962890625,275.1381679431561,586.1024022962453
3165,648.857421875,532.444702148438,540.315185546875,468.807281494141,464.082275390625,431.923278808594,450.20739329554254,467.6114566185245,348.698516845703,512.724182128906,281.206604003906,584.981201171875
3166,664.197387695313,532.861206054688,548.1787109375,476.50653076171903,472.147216796875,439.834167480469,455.1341421190097,468.3043054773279,352.951477050781,512.815979003906,284.158935546875,581.09130859375
3167,672.733642578125,536.138427734375,556.405944824219,480.676055908203,480.089904785156,443.90203857421903,460.91971601662806,470.2193034576649,356.674011230469,512.647521972656,284.022735595703,580.571594238281
3168,684.50244140625,528.657104492188,564.664916992188,484.231994628906,489.611206054688,447.932464599609,472.306518554688,476.830596923828,363.986938476563,512.412353515625,283.855010986328,576.953735351563
3169,692.522583007813,524.700073242188,576.382446289063,484.918762207031,501.068969726563,448.739685058594,483.770111083984,480.837341308594,372.341979980469,508.894592285156,284.481719970703,572.945007324219
3170,700.248901367188,516.868835449219,588.139892578125,484.649353027344,512.975463867188,451.933410644531,493.101654052734,484.26007080078097,380.579284667969,512.143310546875,288.106353759766,568.635009765625
3171,708.37451171875,512.357360839844,599.997375488281,483.892211914063,524.286743164063,451.658325195313,504.585510253906,488.895568847656,388.655090332031,512.622192382813,292.271270751953,560.578002929688
3172,716.4404296875,508.572906494141,608.487365722656,484.371704101563,532.39697265625,460.178100585938,516.33056640625,492.872436523438,400.779357910156,512.93701171875,300.411682128906,548.176147460938
3173,728.306884765625,504.64971923828097,616.3779296875,485.143341064453,535.6366571996011,465.1938759306639,518.3785394421909,496.20604715566753,408.668395996094,516.007934570313,307.984893798828,536.902770996094
3174,740.006591796875,504.40557861328097,620.5791015625,489.011688232422,539.3702932899323,468.1529295369669,521.5068128864472,497.6219569459101,412.596801757813,512.781921386719,308.407592773438,536.17919921875
3175,748.7937953000903,506.8195351726719,624.598937988281,492.26629638671903,545.231933021464,468.63127088927513,525.117272673543,497.6114921826327,412.334777832031,515.9951171875,308.113189697266,532.652893066406
3176,755.602656119208,510.151409271534,632.650573730469,492.353942871094,551.7568054797298,471.0585958966159,530.3192847669309,498.8134142561964,416.567626953125,516.003051757813,308.644653320313,532.234252929688
3177,764.3259990927934,511.5742109673057,644.562255859375,492.753784179688,564.245910644531,476.169281005859,536.9101363463943,498.3819755736849,424.599670410156,512.576721191406,316.329223632813,529.034362792969
3178,788.81005859375,516.088012695313,660.539672851563,495.850036621094,577.113830566406,471.605041503906,556.772827148438,499.972229003906,436.506500244141,511.797973632813,324.839752197266,532.213623046875
3179,799.567321777344,520.741516113281,672.514709472656,493.16064453125,589.1884765625,465.23583984375,568.345947265625,496.48388671875,448.275390625,508.535034179688,336.891906738281,533.15234375
3180,804.685913085938,528.429748535156,684.270874023438,492.332885742188,600.679321289063,464.120056152344,579.564331054688,496.30078125,456.443969726563,508.359985351563,352.999145507813,537.223876953125
3181,804.691528320313,528.423889160156,684.278015136719,492.33135986328097,600.689697265625,464.115112304688,579.568969726563,496.302001953125,456.460815429688,508.363525390625,353.003051757813,537.223815917969
3182,812.582702636719,532.3857421875,692.317749023438,492.671844482422,609.470275878906,464.701904296875,592.055114746094,500.155303955078,472.317321777344,505.078063964844,368.290832519531,540.072143554688
3183,820.8251953125,528.695251464844,704.599975585938,496.859924316406,623.2407632184825,469.41804728880487,604.0289921010294,499.5071531160128,488.732788085938,505.024169921875,380.498077392578,536.867919921875
3184,836.294067382813,524.464294433594,724.309387207031,501.056213378906,631.1030380156667,467.5694395112349,613.6579110205219,497.8246740688756,516.711853027344,508.171875,400.429870605469,528.917846679688
3185,836.05615234375,516.219116210938,728.181762695313,496.494873046875,656.078979492188,467.844024658203,623.2471044384082,497.5320692400376,528.433044433594,508.453735351563,408.893981933594,524.366943359375
3186,835.820251464844,508.238372802734,728.08154296875,488.94775390625,648.718200683594,460.768920898438,632.5798755869706,495.8765090515228,536.509155273438,511.972229003906,420.804870605469,516.686157226563
3187,837.033386230469,496.489654541016,728.773071289063,484.212646484375,649.167358398438,459.438354492188,642.6237495542692,495.6340961646272,544.64306640625,512.159423828125,436.122924804688,512.588134765625
3188,840.486572265625,488.686706542969,732.810302734375,480.553955078125,652.613037109375,459.4541015625,653.2351617821502,493.83864108539575,560.311401367188,512.061645507813,448.570739746094,512.222900390625
3189,843.797729492188,480.583038330078,732.003112792969,476.40673828125,652.984008789063,457.442474365234,660.3593905076631,491.1521679935493,564.58837890625,511.884185791016,460.4453125,516.160278320313
3190,841.172607421875,472.415649414063,732.291442871094,472.611877441406,653.150756835938,459.83447265625,666.0267054761412,489.9423923984665,568.488891601563,512.582275390625,472.237335205078,524.962280273438
3191,841.168579101563,472.408050537109,732.293273925781,472.60614013671903,653.130432128906,459.815063476563,669.9680652667765,487.9175645738157,568.47509765625,512.579406738281,475.4329178109792,528.9896977810154
3192,843.847412109375,460.954986572266,733.4381158537327,468.32990896388367,653.476745605469,460.025329589844,674.0250539932466,485.96323529238543,576.286560058594,516.594604492188,484.007629394531,536.574951171875
3193,840.397094726563,456.27197265625,733.685576038385,464.0786595782219,656.120910644531,459.462615966797,676.2353230901703,482.0856014318199,584.5920715332035,520.7325744628905,489.05908203125,544.349609375
3194,840.365295410156,452.581176757813,732.419067382813,464.680328369141,656.441101074219,456.777008056641,675.6004060340031,481.7411728718429,584.315246582031,528.146362304688,495.992614746094,548.83935546875
3195,840.432250976563,452.490509033203,731.661253534775,460.2649491005655,652.847351074219,456.513885498047,675.6881403153467,480.9089231586448,584.20556640625,528.481689453125,496.1943359375,552.399719238281
3196,843.591918945313,468.716552734375,729.3282239424914,459.4321272857693,644.025817871094,451.879089355469,675.0166337635352,479.2279434881261,582.501190185547,528.4414672851565,492.929412841797,552.694458007813
3197,839.797729492188,476.112243652344,726.1745469664272,461.677552001778,641.301940917969,447.51141357421903,673.4209248329382,478.8194387586708,582.1092224121095,528.337127685547,492.617797851563,552.590698242188
3198,831.912841796875,472.37158203125,721.7637067425381,460.7252981788652,634.6706047256962,442.165615026376,671.1512744730784,478.4783101894124,574.582977294922,528.281616210938,492.255859375,552.582763671875
3199,820.183837890625,472.362854003906,716.4179334611537,462.5859617368346,629.1639877763549,436.2799763155247,668.6315007471884,478.854845341407,570.3189086914065,528.047973632813,488.491271972656,552.581787109375
3200,803.1629872542798,485.5900679830621,711.3260276484133,461.47769449979984,625.2362528967495,432.2422021455207,666.8291274098725,477.7201463563964,566.424011230469,524.5384521484375,484.844543457031,552.681030273438
3201,803.1609519900271,485.5967921446113,707.4991478284538,463.2659176855567,622.9428904167823,426.8729715141387,665.227570569391,477.2150193318813,566.413269042969,524.5493164062505,484.84326171875,552.686340332031
3202,796.6396171980203,500.78441906090825,704.1116082623254,462.3342002144076,622.9663165906383,423.4462075536496,663.7571659869321,475.4257882055829,564.218444824219,524.500518798828,484.80126953125,553.081420898438
3203,787.1152714032607,513.9344565535567,701.57733444747,464.3506236788136,633.363037109375,416.47705078125,662.9849620414286,474.99854885616605,564.2756958007815,520.7918701171875,484.744262695313,553.0078125
3204,763.4188739326074,531.3824126139419,697.8788313655378,463.836243466721,633.47412109375,408.993316650391,661.8654408423248,473.01121839928504,562.515441894531,520.532897949219,484.52276611328097,556.10400390625
3205,761.0180227547696,537.7201120692096,694.1004850944508,466.2839527275357,622.6303173743819,402.2141313474925,660.7695502311817,472.26729988502456,562.3960876464845,520.5940551757815,484.722381591797,556.651245117188
3206,754.2400238638855,544.7355561392695,691.2371068019476,466.1334854539934,620.7879872407291,399.6569611104528,660.7035628491409,470.17838211436776,564.235076904297,516.5297851562505,484.647094726563,560.500732421875
3207,747.6243073853835,550.2519653405191,687.2766171481618,468.8759323271076,619.8804860559769,395.7059115955671,659.5030604547588,469.6092009954411,564.337829589844,514.6552734375,484.721618652344,564.424560546875
3208,740.2667601774208,556.8678604657865,683.7120107651496,468.5506692842902,620.9834342830368,391.50599012532933,658.7135112016598,470.46419839109944,562.3421936035155,512.693725585938,484.562896728516,564.384521484375
3209,732.6712014214696,561.8283388739675,679.7601476473294,471.4145119167262,620.9620902460182,387.95489312465895,657.3798960982053,469.94058283742487,560.4909973144535,512.537750244141,484.493103027344,560.80126953125
3210,724.3030666309103,567.9061085339887,675.4945712919902,470.7653696303883,622.2091643873767,386.78941288662566,656.2490468583608,470.78791692264633,556.799499511719,512.529998779297,484.2763671875,560.3203125
3211,713.8437984214511,571.2542198479985,671.7580780698469,473.5914067936032,624.9223293417831,384.91991545130065,655.489970371298,470.1994322405384,556.796264648438,512.5405883789065,484.27099609375,560.326904296875
3212,686.9633086885196,579.9522437326308,667.2685550319165,473.0239470091514,648.744567871094,392.235107421875,655.0482283964891,470.94944979557897,554.757263183594,512.2965087890625,481.339904785156,560.07177734375
3213,684.8856525024725,582.9502769717154,666.7569718503464,476.63519791723945,635.432698261498,389.56515182175735,655.9515535864504,472.6381942805002,552.748413085938,512.525329589844,480.744750976563,559.982360839844
3214,681.7949243468639,586.7522016871494,668.9681683670319,478.60919970626713,637.0340069461377,393.33495405946655,656.990543631283,473.4781044599706,556.3977050781255,512.249786376953,480.780151367188,560.004699707031
3215,679.803779115031,590.1446285928608,668.7095760683625,481.5964869081725,641.1385049207943,397.483549260427,658.9800475523108,475.63340054747846,556.7083740234375,508.7958068847655,480.649017333984,560.90185546875
3216,672.6693051117866,597.6121375243911,671.457074222925,483.2127341867647,642.1172010870798,402.5547684659879,659.2953698789765,477.5082216194637,556.543701171875,506.615447998047,480.786590576172,561.192504882813
3217,670.0469043755907,600.8522217616907,672.3581112789296,486.1914701905095,642.9391992348628,406.1434567522707,660.2170477766988,480.3947927585892,552.726013183594,504.917053222656,480.508758544922,556.963623046875
3218,668.730794439274,603.9421509928204,670.6225835794324,490.2836012374966,645.501468896862,409.2759728725748,659.0902078630369,483.3389165850492,548.549774169922,504.7635498046875,477.270538330078,556.4111328125
3219,666.2318986830219,607.659621291354,671.1603145426461,492.5787211919812,647.1174551692109,412.85168338321193,660.4963461291862,487.1057566485164,548.053375244141,504.694305419922,477.072082519531,556.960205078125
3220,663.4817340843116,609.6482651404395,669.3029952208199,496.5843738919984,648.5086656646258,416.8815422955291,658.5322640251547,491.13131439618303,540.832336425781,504.6790161132815,472.364654541016,552.579711914063
